CmdNumber,Timestamp,LLActionType,InstanceName,CommandType,TargetPosition,EndEffector,Velocity,Acceleration,Pose,Joints,Success,ExecTimeMs,PlanTimeMs,TotalTimeMs,GapFromPrevMs,PlanningInGapMs,BTOverheadMs,ParentMLAction,Error
530,2026-05-04 15:41:09.277,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube11_initloccube11_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,12.83,0.00,2070.26,131.16,0.00,131.16,,
531,2026-05-04 15:41:11.474,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube11_initloccube11_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5940.71,0.00,7981.85,126.45,0.00,126.45,,
532,2026-05-04 15:41:23.481,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup61,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,14984.86,0.00,17027.64,4025.10,0.00,4025.10,,
533,2026-05-04 15:41:40.785,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube11_stick46_robot1_gripper1_finalloccube11_rpmanipulate,planned,finalloccube11,,0.30,0.30,"0.281640;0.959256;0.183500;2.891851;1.227518;0.000000","",True,16696.70,0.00,18748.91,277.06,0.00,277.06,,
534,2026-05-04 15:41:59.658,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube11_stick46_robot1_gripper1_finalloccube11_rpmanipulate,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,11486.28,0.00,13510.86,123.80,0.00,123.80,,
535,2026-05-04 15:42:17.962,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup56,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15013.22,0.00,17058.54,4793.41,0.00,4793.41,,
536,2026-05-04 15:42:35.287,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick52_initlocstick52_robot1_gripper1_rppickup,movel,initlocstick52,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6303.72,0.00,8356.44,265.97,0.00,265.97,,
537,2026-05-04 15:42:43.774,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick52_initlocstick52_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,0.87,0.00,2043.01,131.08,0.00,131.08,,
538,2026-05-04 15:42:45.951,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick52_initlocstick52_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5258.17,0.00,7286.71,133.19,0.00,133.19,,
539,2026-05-04 15:42:57.423,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup62,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15520.58,0.00,17567.73,4185.49,0.00,4185.49,,
540,2026-05-04 15:43:15.264,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick52_robot1_finallocstick52_rpmanipulate_stick47_stick48_gripper1_layer11_layer12,planned,finallocstick52,,0.30,0.30,"0.179154;0.668313;0.182500;2.240742;2.201971;0.000000","",True,14308.02,0.00,16369.75,273.36,0.00,273.36,,
541,2026-05-04 15:43:31.902,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick52_robot1_finallocstick52_rpmanipulate_stick47_stick48_gripper1_layer11_layer12,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,8514.90,0.00,10538.48,268.78,0.00,268.78,,
542,2026-05-04 15:43:46.483,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup57,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,14969.04,0.00,17009.48,4041.80,0.00,4041.80,,
543,2026-05-04 15:44:03.751,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick50_initlocstick50_robot1_gripper1_rppickup,movel,initlocstick50,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",True,6304.53,0.00,8363.16,259.07,0.00,259.07,,
544,2026-05-04 15:44:12.253,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick50_initlocstick50_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,14.00,0.00,2069.28,138.88,0.00,138.88,,
545,2026-05-04 15:44:14.458,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick50_initlocstick50_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5944.90,0.00,7971.97,135.60,0.00,135.60,,
546,2026-05-04 15:44:26.631,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup63,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15516.18,0.00,17552.64,4200.48,0.00,4200.48,,
547,2026-05-04 15:44:44.452,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick50_robot1_finallocstick50_rpmanipulate_cube10_stick45_gripper1_layer10_layer11,planned,finallocstick50,,0.30,0.30,"-0.231578;0.941635;0.165000;-1.227518;-2.891851;0.000000","",True,19117.48,0.00,21161.99,268.30,0.00,268.30,,
548,2026-05-04 15:45:05.743,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick50_robot1_finallocstick50_rpmanipulate_cube10_stick45_gripper1_layer10_layer11,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,11475.87,0.00,13504.79,129.08,0.00,129.08,,
549,2026-05-04 15:45:23.456,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup58,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15506.44,0.00,17543.42,4208.75,0.00,4208.75,,
550,2026-05-04 15:45:41.279,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick49_initlocstick49_robot1_gripper1_rppickup,movel,initlocstick49,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6287.82,0.00,8343.17,279.33,0.00,279.33,,
551,2026-05-04 15:45:49.754,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick49_initlocstick49_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,18.60,0.00,2057.05,132.23,0.00,132.23,,
552,2026-05-04 15:45:51.956,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick49_initlocstick49_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5236.61,0.00,7257.14,144.59,0.00,144.59,,
553,2026-05-04 15:46:03.566,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup64,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15345.66,0.00,17401.22,4353.35,0.00,4353.35,,
554,2026-05-04 15:46:21.244,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick49_robot1_finallocstick49_rpmanipulate_stick44_stick45_gripper1_layer10_layer11,planned,finallocstick49,,0.30,0.30,"-0.029486;0.911587;0.165000;2.912834;1.176861;0.000000","",True,18313.82,0.00,20350.46,276.82,0.00,276.82,,
555,2026-05-04 15:46:41.730,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick49_robot1_finallocstick49_rpmanipulate_stick44_stick45_gripper1_layer10_layer11,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,10777.70,0.00,12798.42,135.18,0.00,135.18,,
556,2026-05-04 15:46:58.467,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup59,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15055.38,0.00,17112.82,3938.65,0.00,3938.65,,
557,2026-05-04 15:47:15.860,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube12_initloccube12_robot1_gripper1_rppickup,movel,initloccube12,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",True,6269.46,0.00,8340.56,279.58,0.00,279.58,,
558,2026-05-04 15:47:24.340,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube12_initloccube12_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,26.75,0.00,2082.55,140.06,0.00,140.06,,
559,2026-05-04 15:47:26.560,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube12_initloccube12_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5896.67,0.00,7959.96,137.49,0.00,137.49,,
560,2026-05-04 15:47:38.576,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup65,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,14958.87,0.00,17015.92,4056.28,0.00,4056.28,,
561,2026-05-04 15:47:55.870,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube12_stick50_robot1_gripper1_finalloccube12_rpmanipulate,planned,finalloccube12,,0.30,0.30,"-0.270423;0.904124;0.182500;-1.227518;-2.891851;0.000000","",True,18325.48,0.00,20350.14,277.43,0.00,277.43,,
562,2026-05-04 15:48:16.358,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube12_stick50_robot1_gripper1_finalloccube12_rpmanipulate,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,11465.02,0.00,13496.72,138.52,0.00,138.52,,
563,2026-05-04 15:48:33.701,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup60,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15180.63,0.00,17204.56,3846.09,0.00,3846.09,,
564,2026-05-04 15:48:51.178,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick53_initlocstick53_robot1_gripper1_rppickup,movel,initlocstick53,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6299.46,0.00,8348.87,272.16,0.00,272.16,,
565,2026-05-04 15:48:59.661,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick53_initlocstick53_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,13.57,0.00,2075.86,134.55,0.00,134.55,,
566,2026-05-04 15:49:01.862,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick53_initlocstick53_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5966.17,0.00,7984.92,125.07,0.00,125.07,,
567,2026-05-04 15:49:14.309,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup66,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15290.32,0.00,17326.11,4461.57,0.00,4461.57,,
568,2026-05-04 15:49:31.888,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick53_robot1_finallocstick53_rpmanipulate_stick49_stick48_gripper1_layer11_layer12,planned,finallocstick53,,0.30,0.30,"0.015957;0.801880;0.182500;3.141473;0.027415;0.000000","",True,18321.37,0.00,20373.76,253.53,0.00,253.53,,
569,2026-05-04 15:49:52.388,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick53_robot1_finallocstick53_rpmanipulate_stick49_stick48_gripper1_layer11_layer12,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,14986.02,0.00,17021.22,125.71,0.00,125.71,,
570,2026-05-04 15:50:13.502,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup61,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,14948.85,0.00,16965.27,4093.25,0.00,4093.25,,
571,2026-05-04 15:50:30.734,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick54_initlocstick54_robot1_gripper1_rppickup,movel,initlocstick54,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6316.25,0.00,8355.46,266.60,0.00,266.60,,
572,2026-05-04 15:50:39.218,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick54_initlocstick54_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,1.50,0.00,2049.01,127.76,0.00,127.76,,
573,2026-05-04 15:50:41.403,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick54_initlocstick54_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5965.62,0.00,7985.11,136.08,0.00,136.08,,
574,2026-05-04 15:50:53.688,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup67,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15414.49,0.00,17453.09,4300.67,0.00,4300.67,,
575,2026-05-04 15:51:11.424,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick54_robot1_finallocstick54_rpmanipulate_stick50_stick49_gripper1_layer11_layer12,planned,finallocstick54,,0.30,0.30,"-0.148846;0.961028;0.182500;-2.201971;-2.240742;0.000000","",True,19070.10,0.00,21146.33,282.51,0.00,282.51,,
576,2026-05-04 15:51:32.702,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick54_robot1_finallocstick54_rpmanipulate_stick50_stick49_gripper1_layer11_layer12,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,11478.83,0.00,13502.91,131.62,0.00,131.62,,
577,2026-05-04 15:51:50.466,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup15,movej,rptoolchange,,0.30,0.30,"-0.276143;0.385864;0.086921;-3.141491;-0.002589;-0.000081","2.086106;-1.186673;-2.396030;-1.129490;1.555172;0.503193",True,11239.72,0.00,13280.01,4261.38,0.00,4261.38,,
578,2026-05-04 15:52:04.005,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup8,play_program,,,0.50,1.00,"","",True,21225.45,0.00,23303.77,258.47,0.00,258.47,,
579,2026-05-04 15:52:27.581,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup8,play_program,,,0.50,1.00,"","",True,10341.49,0.00,12371.33,272.13,0.00,272.13,,
580,2026-05-04 15:52:44.655,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup8,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,11029.99,0.00,13079.53,4702.72,0.00,4702.72,,
581,2026-05-04 15:52:57.994,NailingLL,NailingLL_nailStep_NailingML_cube11_stick46_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.281640;0.959256;0.203550;0.000000;0.000000;0.000000","",True,27933.27,0.00,29979.56,260.06,0.00,260.06,,
582,2026-05-04 15:53:32.045,NailingLL,NailingLL_nailStep_NailingML_cube12_stick50_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"-0.268085;0.906381;0.202575;0.000000;0.000000;0.000000","",True,11414.91,0.00,13449.77,4070.79,0.00,4070.79,,
583,2026-05-04 15:53:49.733,NailingLL,NailingLL_nailStep_NailingML_stick51_stick46_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.345186;0.897890;0.203575;0.000000;0.000000;0.000000","",True,9631.65,0.00,11680.29,4238.98,0.00,4238.98,,
584,2026-05-04 15:54:05.701,NailingLL,NailingLL_nailStep_NailingML_stick51_stick47_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.350050;0.760672;0.203050;0.000000;0.000000;0.000000","",True,15248.28,0.00,17297.57,4286.90,0.00,4286.90,,
585,2026-05-04 15:54:27.183,NailingLL,NailingLL_nailStep_NailingML_stick52_stick47_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.249583;0.667084;0.202575;0.000000;0.000000;0.000000","",True,12894.52,0.00,14933.33,4185.25,0.00,4185.25,,
586,2026-05-04 15:54:46.290,NailingLL,NailingLL_nailStep_NailingML_stick52_stick48_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.115350;0.669427;0.202550;0.000000;0.000000;0.000000","",True,14552.72,0.00,16588.89,4173.21,0.00,4173.21,,
587,2026-05-04 15:55:07.000,NailingLL,NailingLL_nailStep_NailingML_stick53_stick48_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.016604;0.764785;0.202575;0.000000;0.000000;0.000000","",True,12943.94,0.00,14981.30,4121.43,0.00,4121.43,,
588,2026-05-04 15:55:26.170,NailingLL,NailingLL_nailStep_NailingML_stick53_stick49_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.014843;0.865684;0.202550;0.000000;0.000000;0.000000","",True,11283.10,0.00,13330.72,4188.96,0.00,4188.96,,
589,2026-05-04 15:55:43.885,NailingLL,NailingLL_nailStep_NailingML_stick54_stick49_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"-0.078417;0.962257;0.202550;0.000000;0.000000;0.000000","",True,8696.92,0.00,10735.35,4384.10,0.00,4384.10,,
590,2026-05-04 15:55:58.845,NailingLL,NailingLL_nailStep_NailingML_stick54_stick50_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"-0.212650;0.959914;0.202550;0.000000;0.000000;0.000000","",True,12057.03,0.00,14097.27,4224.50,0.00,4224.50,,
591,2026-05-04 15:56:20.829,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup16,movej,rptoolchange,,0.30,0.30,"-0.276143;0.385864;0.086921;-3.141491;-0.002589;-0.000081","2.086106;-1.186673;-2.396030;-1.129490;1.555172;0.503193",True,13724.20,0.00,15763.60,7886.15,0.00,7886.15,,
592,2026-05-04 15:56:37.148,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup8,play_program,,,0.50,1.00,"","",True,7308.27,0.00,9356.79,555.82,0.00,555.82,,
593,2026-05-04 15:56:46.794,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup8,play_program,,,0.50,1.00,"","",True,21187.79,0.00,23240.65,289.05,0.00,289.05,,
594,2026-05-04 15:57:14.159,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup8,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,18111.56,0.00,20140.23,4124.81,0.00,4124.81,,
595,2026-05-04 15:57:34.577,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick56_initlocstick56_robot1_gripper1_rppickup,movel,initlocstick56,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6294.42,0.00,8344.71,277.05,0.00,277.05,,
596,2026-05-04 15:57:43.057,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick56_initlocstick56_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,17.66,0.00,2050.83,135.32,0.00,135.32,,
597,2026-05-04 15:57:45.241,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick56_initlocstick56_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5247.32,0.00,7270.30,133.59,0.00,133.59,,
598,2026-05-04 15:57:56.707,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup68,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15506.02,0.00,17556.04,4195.42,0.00,4195.42,,
599,2026-05-04 15:58:14.514,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick56_robot1_finallocstick56_rpmanipulate_stick51_stick52_gripper1_layer12_layer13,planned,finallocstick56,,0.30,0.30,"0.290380;0.709899;0.200000;-1.277801;-2.869988;0.000000","",True,17528.04,0.00,19575.52,251.52,0.00,251.52,,
600,2026-05-04 15:58:34.222,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick56_robot1_finallocstick56_rpmanipulate_stick51_stick52_gripper1_layer12_layer13,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,10073.30,0.00,12098.22,132.54,0.00,132.54,,
601,2026-05-04 15:58:50.520,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup62,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15530.58,0.00,17552.31,4199.82,0.00,4199.82,,
602,2026-05-04 15:59:08.369,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick55_initlocstick55_robot1_gripper1_rppickup,movel,initlocstick55,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",True,6271.71,0.00,8325.37,296.34,0.00,296.34,,
603,2026-05-04 15:59:16.821,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick55_initlocstick55_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,1.02,0.00,2022.94,126.47,0.00,126.47,,
604,2026-05-04 15:59:18.998,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick55_initlocstick55_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5949.69,0.00,7968.15,153.96,0.00,153.96,,
605,2026-05-04 15:59:31.141,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup69,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15549.41,0.00,17578.03,4174.80,0.00,4174.80,,
606,2026-05-04 15:59:49.004,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick55_robot1_finallocstick55_rpmanipulate_cube11_stick51_gripper1_layer12_layer13,planned,finallocstick55,,0.30,0.30,"0.324117;0.914535;0.201000;1.125846;-2.932929;0.000000","",True,22321.74,0.00,24346.07,285.55,0.00,285.55,,
